#       # k              E            BS weight       TS weight
      2.2626063     -1.1645600       0.0168817       0.0162264
      2.2883177     -1.1838141       0.0168334       0.0160567
      2.3140291     -1.2014736       0.0167983       0.0158990
      2.3397406     -1.2175045       0.0167761       0.0157526
      2.3654520     -1.2318774       0.0167663       0.0156169
      2.3911635     -1.2445673       0.0167688       0.0154911
      2.4168749     -1.2555530       0.0167834       0.0153748
      2.4425863     -1.2648174       0.0168100       0.0152674
      2.4682978     -1.2723469       0.0168486       0.0151684
      2.4940092     -1.2781315       0.0168994       0.0150774
      2.5197206     -1.2821646       0.0169624       0.0149940
      2.5454321     -1.2844432       0.0170379       0.0149178
 
      0.0000000     -1.2432875       0.0151123       0.0130593
      0.0257114     -1.2438727       0.0151986       0.0129928
      0.0514229     -1.2426944       0.0152986       0.0129330
      0.0771343     -1.2397602       0.0154129       0.0128797
      0.1028457     -1.2350810       0.0155422       0.0128326
      0.1285572     -1.2286714       0.0156874       0.0127915
      0.1542686     -1.2205496       0.0158493       0.0127562
      0.1799800     -1.2107377       0.0160292       0.0127264
      0.2056915     -1.1992619       0.0162284       0.0127020
      0.2314029     -1.1861527       0.0164482       0.0126829
      0.2571143     -1.1714454       0.0166904       0.0126688
      0.2828258     -1.1551802       0.0169568       0.0126595
      0.3085372     -1.1374030       0.0172495       0.0126549
      0.3342487     -1.1181656       0.0175710       0.0126546
      0.3599601     -1.0975267       0.0179239       0.0126585
      0.3856715     -1.0755524       0.0183109       0.0126662
      0.4113830     -1.0523175       0.0187354       0.0126772
      0.4370944     -1.0279063       0.0192005       0.0126909
      0.4628058     -1.0024144       0.0197097       0.0127068
      0.4885173     -0.9759500       0.0202664       0.0127238
      0.5142287     -0.9486363       0.0208736       0.0127407
      0.5399401     -0.9206136       0.0215333       0.0127561
      0.5656516     -0.8920423       0.0222462       0.0127679
      0.5913630     -0.8631066       0.0230101       0.0127735
      0.6170744     -0.8340182       0.0238181       0.0127696
      0.6427859     -0.8050210       0.0246563       0.0127521
      0.6684973     -0.7763960       0.0254998       0.0127158
      0.6942087     -0.7484676       0.0263079       0.0126542
      0.7199202     -0.7216078       0.0270177       0.0125595
      0.7456316     -0.6962420       0.0275389       0.0124226
      0.7713430     -0.6728507       0.0277506       0.0122332
      0.7970545     -0.6519683       0.0275074       0.0119804
      0.8227659     -0.6341742       0.0266622       0.0116538
      0.8484774     -0.6200736       0.0251087       0.0112451
      0.8741888     -0.6102646       0.0228392       0.0107509
      0.8999002     -0.6052912       0.0199860       0.0101757
      0.9256117     -0.6055887       0.0168125       0.0095335
      0.9513231     -0.6114336       0.0136417       0.0088481
      0.9770345     -0.6229145       0.0107575       0.0081490
      1.0027460     -0.6399314       0.0083367       0.0074664
      1.0284574     -0.6622231       0.0064376       0.0068258
      1.0541688     -0.6894113       0.0050301       0.0062449
      1.0798803     -0.7210482       0.0040376       0.0057328
      1.1055917     -0.7566586       0.0033703       0.0052908
      1.1313031     -0.7957712       0.0029440       0.0049137
      1.1570146     -0.8379388       0.0026869       0.0045903
      1.1827260     -0.8827490       0.0025382       0.0043009
      1.2084374     -0.9298286       0.0024331       0.0039994
      1.2341489     -0.9788428       0.0022028       0.0034659
      1.2598603     -1.0215231       0.0034716       0.0052137
      1.2855717     -0.9737537       0.0022710       0.0033676
      1.3112832     -0.9180077       0.0026142       0.0038073
      1.3369946     -0.8634809       0.0028273       0.0040017
      1.3627061     -0.8104579       0.0030785       0.0041863
      1.3884175     -0.7592743       0.0034204       0.0044204
      1.4141289     -0.7103286       0.0038944       0.0047432
      1.4398404     -0.6640956       0.0045435       0.0051940
      1.4655518     -0.6211371       0.0054126       0.0058169
      1.4912632     -0.5821074       0.0065429       0.0066590
      1.5169747     -0.5477444       0.0079591       0.0077635
      1.5426861     -0.5188367       0.0096509       0.0091548
      1.5683975     -0.4961554       0.0115531       0.0108180
      1.5941090     -0.4803491       0.0135373       0.0126789
      1.6198204     -0.4718216       0.0154298       0.0146015
      1.6455318     -0.4706324       0.0170579       0.0164136
      1.6712433     -0.4764652       0.0183018       0.0179549
      1.6969547     -0.4886804       0.0191228       0.0191228
      1.7226661     -0.5064274       0.0195551       0.0198895
      1.7483776     -0.5287712       0.0196754       0.0202890
      1.7740890     -0.5547937       0.0195713       0.0203900
      1.7998004     -0.5836563       0.0193215       0.0202698
      1.8255119     -0.6146273       0.0189874       0.0199987
      1.8512233     -0.6470864       0.0186128       0.0196333
      1.8769348     -0.6805158       0.0182270       0.0192157
      1.9026462     -0.7144865       0.0178484       0.0187755
      1.9283576     -0.7486434       0.0174880       0.0183323
      1.9540691     -0.7826920       0.0171516       0.0178988
      1.9797805     -0.8163871       0.0168420       0.0174828
      2.0054919     -0.8495228       0.0165599       0.0170884
      2.0312034     -0.8819252       0.0163048       0.0167176
      2.0569148     -0.9134467       0.0160758       0.0163711
      2.0826262     -0.9439604       0.0158714       0.0160486
      2.1083377     -0.9733571       0.0156901       0.0157491
      2.1340491     -1.0015422       0.0155304       0.0154715
      2.1597605     -1.0284330       0.0153908       0.0152145
      2.1854720     -1.0539573       0.0152700       0.0149767
      2.2111834     -1.0780515       0.0151668       0.0147569
      2.2368948     -1.1006601       0.0150802       0.0145536
      2.2626063     -1.1217338       0.0150092       0.0143658
      2.2883177     -1.1412297       0.0149529       0.0141924
      2.3140291     -1.1591100       0.0149109       0.0140322
      2.3397406     -1.1753420       0.0148824       0.0138843
      2.3654520     -1.1898973       0.0148670       0.0137480
      2.3911635     -1.2027519       0.0148645       0.0136223
      2.4168749     -1.2138855       0.0148745       0.0135067
      2.4425863     -1.2232818       0.0148970       0.0134005
      2.4682978     -1.2309278       0.0149319       0.0133032
      2.4940092     -1.2368141       0.0149793       0.0132142
      2.5197206     -1.2409349       0.0150394       0.0131330
      2.5454321     -1.2432875       0.0151123       0.0130593
 
      0.0000000     -1.2045566       0.0131075       0.0111781
      0.0257114     -1.2052015       0.0131891       0.0111160
      0.0514229     -1.2040688       0.0132845       0.0110606
      0.0771343     -1.2011664       0.0133943       0.0110116
      0.1028457     -1.1965054       0.0135192       0.0109688
      0.1285572     -1.1901006       0.0136602       0.0109318
      0.1542686     -1.1819702       0.0138182       0.0109006
      0.1799800     -1.1721365       0.0139947       0.0108749
      0.2056915     -1.1606258       0.0141910       0.0108546
      0.2314029     -1.1474686       0.0144089       0.0108395
      0.2571143     -1.1327001       0.0146503       0.0108295
      0.2828258     -1.1163609       0.0149175       0.0108244
      0.3085372     -1.0984966       0.0152130       0.0108241
      0.3342487     -1.0791595       0.0155398       0.0108283
      0.3599601     -1.0584084       0.0159013       0.0108370
      0.3856715     -1.0363099       0.0163012       0.0108497
      0.4113830     -1.0129394       0.0167439       0.0108662
      0.4370944     -0.9883824       0.0172340       0.0108859
      0.4628058     -0.9627359       0.0177769       0.0109084
      0.4885173     -0.9361102       0.0183783       0.0109329
      0.5142287     -0.9086312       0.0190438       0.0109581
      0.5399401     -0.8804435       0.0197793       0.0109829
      0.5656516     -0.8517128       0.0205893       0.0110053
      0.5913630     -0.8226306       0.0214765       0.0110229
      0.6170744     -0.7934183       0.0224397       0.0110325
      0.6427859     -0.7643326       0.0234700       0.0110303
      0.6684973     -0.7356714       0.0245466       0.0110109
      0.6942087     -0.7077805       0.0256292       0.0109679
      0.7199202     -0.6810595       0.0266487       0.0108937
      0.7456316     -0.6559676       0.0274953       0.0107788
      0.7713430     -0.6330268       0.0280115       0.0106127
      0.7970545     -0.6128197       0.0279955       0.0103843
      0.8227659     -0.5959787       0.0272331       0.0100825
      0.8484774     -0.5831616       0.0255683       0.0096991
      0.8741888     -0.5750083       0.0229976       0.0092311
      0.8999002     -0.5720803       0.0197326       0.0086845
      0.9256117     -0.5747924       0.0161614       0.0080764
      0.9513231     -0.5833588       0.0127118       0.0074337
      0.9770345     -0.5977718       0.0097056       0.0067879
      1.0027460     -0.6178202       0.0072939       0.0061683
      1.0284574     -0.6431366       0.0054814       0.0055978
      1.0541688     -0.6732553       0.0041885       0.0050897
      1.0798803     -0.7076669       0.0033060       0.0046492
      1.1055917     -0.7458586       0.0027285       0.0042744
      1.1313031     -0.7873419       0.0023677       0.0039585
      1.1570146     -0.8316673       0.0021541       0.0036902
      1.1827260     -0.8784298       0.0020323       0.0034518
      1.2084374     -0.9272694       0.0019465       0.0032040
      1.2341489     -0.9778673       0.0017551       0.0027629
      1.2598603     -1.0212589       0.0019150       0.0028763
      1.2855717     -0.9728005       0.0018091       0.0026838
      1.3112832     -0.9154458       0.0020918       0.0030497
      1.3369946     -0.8590987       0.0022650       0.0032108
      1.3627061     -0.8040101       0.0024698       0.0033643
      1.3884175     -0.7504778       0.0027518       0.0035603
      1.4141289     -0.6988610       0.0031491       0.0038338
      1.4398404     -0.6495963       0.0037046       0.0042221
      1.4655518     -0.6032164       0.0044676       0.0047701
      1.4912632     -0.5603672       0.0054913       0.0055314
      1.5169747     -0.5218180       0.0068223       0.0065631
      1.5426861     -0.4884505       0.0084798       0.0079134
      1.5683975     -0.4612082       0.0104267       0.0095958
      1.5941090     -0.4409903       0.0125418       0.0115563
      1.6198204     -0.4284907       0.0146220       0.0136515
      1.6455318     -0.4240265       0.0164325       0.0156652
      1.6712433     -0.4274330       0.0177897       0.0173734
      1.6969547     -0.4380843       0.0186228       0.0186228
      1.7226661     -0.4550295       0.0189735       0.0193704
      1.7483776     -0.4771729       0.0189500       0.0196676
      1.7740890     -0.5034273       0.0186744       0.0196149
      1.7998004     -0.5328069       0.0182519       0.0193208
      1.8255119     -0.5644664       0.0177590       0.0188778
      1.8512233     -0.5977039       0.0172465       0.0183556
      1.8769348     -0.6319459       0.0167450       0.0178020
      1.9026462     -0.6667278       0.0162714       0.0172477
      1.9283576     -0.7016721       0.0158340       0.0167113
      1.9540691     -0.7364716       0.0154358       0.0162028
      1.9797805     -0.7708741       0.0150766       0.0157273
      2.0054919     -0.8046708       0.0147548       0.0152864
      2.0312034     -0.8376875       0.0144681       0.0148797
      2.0569148     -0.8697775       0.0142136       0.0145058
      2.0826262     -0.9008159       0.0139887       0.0141628
      2.1083377     -0.9306959       0.0137907       0.0138484
      2.1340491     -0.9593253       0.0136174       0.0135602
      2.1597605     -0.9866241       0.0134666       0.0132961
      2.1854720     -1.0125225       0.0133365       0.0130541
      2.2111834     -1.0369594       0.0132254       0.0128321
      2.2368948     -1.0598812       0.0131319       0.0126285
      2.2626063     -1.0812410       0.0130548       0.0124416
      2.2883177     -1.1009974       0.0129931       0.0122701
      2.3140291     -1.1191146       0.0129461       0.0121126
      2.3397406     -1.1355612       0.0129129       0.0119681
      2.3654520     -1.1503102       0.0128930       0.0118356
      2.3911635     -1.1633387       0.0128861       0.0117141
      2.4168749     -1.1746277       0.0128918       0.0116028
      2.4425863     -1.1841617       0.0129099       0.0115011
      2.4682978     -1.1919286       0.0129405       0.0114083
      2.4940092     -1.1979197       0.0129835       0.0113238
      2.5197206     -1.2021297       0.0130390       0.0112472
      2.5454321     -1.2045566       0.0131075       0.0111781
 
      0.0000000     -1.1685857       0.0110555       0.0093055
      0.0257114     -1.1692887       0.0111301       0.0092496
      0.0514229     -1.1681990       0.0112179       0.0092000
      0.0771343     -1.1653249       0.0113195       0.0091565
      0.1028457     -1.1606777       0.0114358       0.0091188
      0.1285572     -1.1542723       0.0115676       0.0090867
      0.1542686     -1.1461272       0.0117162       0.0090601
      0.1799800     -1.1362645       0.0118828       0.0090386
      0.2056915     -1.1247106       0.0120691       0.0090223
      0.2314029     -1.1114959       0.0122769       0.0090110
      0.2571143     -1.0966556       0.0125085       0.0090046
      0.2828258     -1.0802301       0.0127662       0.0090030
      0.3085372     -1.0622651       0.0130531       0.0090060
      0.3342487     -1.0428127       0.0133725       0.0090135
      0.3599601     -1.0219319       0.0137286       0.0090254
      0.3856715     -0.9996895       0.0141258       0.0090415
      0.4113830     -0.9761614       0.0145695       0.0090616
      0.4370944     -0.9514337       0.0150660       0.0090853
      0.4628058     -0.9256045       0.0156223       0.0091120
      0.4885173     -0.8987860       0.0162467       0.0091413
      0.5142287     -0.8711066       0.0169480       0.0091721
      0.5399401     -0.8427144       0.0177361       0.0092032
      0.5656516     -0.8137803       0.0186211       0.0092330
      0.5913630     -0.7845029       0.0196124       0.0092594
      0.6170744     -0.7551130       0.0207168       0.0092792
      0.6427859     -0.7258802       0.0219349       0.0092889
      0.6684973     -0.6971196       0.0232553       0.0092833
      0.6942087     -0.6691991       0.0246446       0.0092563
      0.7199202     -0.6425469       0.0260326       0.0092002
      0.7456316     -0.6176582       0.0272919       0.0091060
      0.7713430     -0.5950993       0.0282188       0.0089631
      0.7970545     -0.5755053       0.0285291       0.0087606
      0.8227659     -0.5595677       0.0279011       0.0084874
      0.8484774     -0.5480039       0.0260943       0.0081351
      0.8741888     -0.5415011       0.0231176       0.0077012
      0.8999002     -0.5406356       0.0193220       0.0071935
      0.9256117     -0.5457886       0.0152898       0.0066321
      0.9513231     -0.5570899       0.0115762       0.0060467
      0.9770345     -0.5744146       0.0085123       0.0054692
      1.0027460     -0.5974280       0.0061829       0.0049265
      1.0284574     -0.6256553       0.0045143       0.0044369
      1.0541688     -0.6585513       0.0033713       0.0040091
      1.0798803     -0.6955558       0.0026166       0.0036443
      1.1055917     -0.7361309       0.0021357       0.0033383
      1.1313031     -0.7797813       0.0018416       0.0030834
      1.1570146     -0.8260627       0.0016705       0.0028689
      1.1827260     -0.8745831       0.0015742       0.0026794
      1.2084374     -0.9249991       0.0015066       0.0024830
      1.2341489     -0.9770096       0.0013535       0.0021315
      1.2598603     -1.0212564       0.0023302       0.0035000
      1.2855717     -0.9719628       0.0013948       0.0020700
      1.3112832     -0.9131733       0.0016193       0.0023631
      1.3369946     -0.8551955       0.0017553       0.0024918
      1.3627061     -0.7982454       0.0019166       0.0026146
      1.3884175     -0.7425804       0.0021410       0.0027727
      1.4141289     -0.6885133       0.0024620       0.0029957
      1.4398404     -0.6364307       0.0029198       0.0033173
      1.4655518     -0.5868162       0.0035648       0.0037810
      1.4912632     -0.5402785       0.0044583       0.0044429
      1.5169747     -0.4975794       0.0056667       0.0053719
      1.5426861     -0.4596529       0.0072441       0.0066405
      1.5683975     -0.4275900       0.0091969       0.0083006
      1.5941090     -0.4025568       0.0114346       0.0103377
      1.6198204     -0.3856130       0.0137369       0.0126189
      1.6455318     -0.3774528       0.0157899       0.0148814
      1.6712433     -0.3781725       0.0173078       0.0168075
      1.6969547     -0.3872074       0.0181597       0.0181597
      1.7226661     -0.4034831       0.0183964       0.0188684
      1.7483776     -0.4256819       0.0181776       0.0190151
      1.7740890     -0.4524824       0.0176803       0.0187529
      1.7998004     -0.4827037       0.0170463       0.0182365
      1.8255119     -0.5153576       0.0163707       0.0175876
      1.8512233     -0.5496466       0.0157090       0.0168895
      1.8769348     -0.5849381       0.0150900       0.0161932
      1.9026462     -0.6207322       0.0145260       0.0155272
      1.9283576     -0.6566330       0.0140200       0.0149058
      1.9540691     -0.6923246       0.0135702       0.0143343
      1.9797805     -0.7275520       0.0131728       0.0138132
      2.0054919     -0.7621077       0.0128227       0.0133403
      2.0312034     -0.7958202       0.0125151       0.0129123
      2.0569148     -0.8285467       0.0122454       0.0125251
      2.0826262     -0.8601666       0.0120094       0.0121749
      2.1083377     -0.8905773       0.0118035       0.0118579
      2.1340491     -0.9196908       0.0116243       0.0115705
      2.1597605     -0.9474308       0.0114691       0.0113099
      2.1854720     -0.9737312       0.0113356       0.0110730
      2.2111834     -0.9985341       0.0112219       0.0108576
      2.2368948     -1.0217888       0.0111261       0.0106615
      2.2626063     -1.0434510       0.0110469       0.0104826
      2.2883177     -1.0634816       0.0109831       0.0103195
      2.3140291     -1.0818468       0.0109337       0.0101706
      2.3397406     -1.0985171       0.0108979       0.0100347
      2.3654520     -1.1134672       0.0108751       0.0099107
      2.3911635     -1.1266756       0.0108648       0.0097975
      2.4168749     -1.1381245       0.0108667       0.0096943
      2.4425863     -1.1477993       0.0108806       0.0096004
      2.4682978     -1.1556892       0.0109063       0.0095151
      2.4940092     -1.1617861       0.0109439       0.0094379
      2.5197206     -1.1660854       0.0109935       0.0093682
      2.5454321     -1.1685857       0.0110555       0.0093055
 
      0.0000000     -1.1357216       0.0089997       0.0074795
      0.0257114     -1.1364799       0.0090650       0.0074312
      0.0514229     -1.1354302       0.0091423       0.0073887
      0.0771343     -1.1325808       0.0092322       0.0073516
      0.1028457     -1.1279435       0.0093357       0.0073198
      0.1285572     -1.1215332       0.0094535       0.0072930
      0.1542686     -1.1133684       0.0095869       0.0072711
      0.1799800     -1.1034712       0.0097373       0.0072540
      0.2056915     -1.0918680       0.0099061       0.0072415
      0.2314029     -1.0785889       0.0100953       0.0072335
      0.2571143     -1.0636692       0.0103073       0.0072300
      0.2828258     -1.0471488       0.0105445       0.0072309
      0.3085372     -1.0290734       0.0108102       0.0072361
      0.3342487     -1.0094948       0.0111080       0.0072455
      0.3599601     -0.9884720       0.0114424       0.0072591
      0.3856715     -0.9660716       0.0118185       0.0072767
      0.4113830     -0.9423699       0.0122425       0.0072982
      0.4370944     -0.9174532       0.0127219       0.0073232
      0.4628058     -0.8914205       0.0132653       0.0073515
      0.4885173     -0.8643853       0.0138831       0.0073825
      0.5142287     -0.8364784       0.0145876       0.0074155
      0.5399401     -0.8078508       0.0153930       0.0074494
      0.5656516     -0.7786783       0.0163154       0.0074829
      0.5913630     -0.7491659       0.0173727       0.0075139
      0.6170744     -0.7195540       0.0185826       0.0075398
      0.6427859     -0.6901249       0.0199603       0.0075570
      0.6684973     -0.6612106       0.0215113       0.0075610
      0.6942087     -0.6332017       0.0232199       0.0075458
      0.7199202     -0.6065555       0.0250277       0.0075042
      0.7456316     -0.5818039       0.0267996       0.0074277
      0.7713430     -0.5595588       0.0282805       0.0073066
      0.7970545     -0.5405104       0.0290671       0.0071305
      0.8227659     -0.5254153       0.0286578       0.0068890
      0.8484774     -0.5150592       0.0266605       0.0065738
      0.8741888     -0.5101841       0.0231146       0.0061827
      0.8999002     -0.5113790       0.0186300       0.0057252
      0.9256117     -0.5189727       0.0140908       0.0052245
      0.9513231     -0.5329836       0.0101794       0.0047121
      0.9770345     -0.5531491       0.0071681       0.0042180
      1.0027460     -0.5790041       0.0050175       0.0037646
      1.0284574     -0.6099723       0.0035556       0.0033645
      1.0541688     -0.6454417       0.0025952       0.0030215
      1.0798803     -0.6848158       0.0019815       0.0027338
      1.1055917     -0.7275436       0.0016003       0.0024958
      1.1313031     -0.7731326       0.0013718       0.0022996
      1.1570146     -0.8211505       0.0012410       0.0021359
      1.1827260     -0.8712222       0.0011683       0.0019921
      1.2084374     -0.9230224       0.0011173       0.0018435
      1.2341489     -0.9762688       0.0010005       0.0015762
      1.2598603     -1.0210479       0.0010890       0.0016358
      1.2855717     -0.9712394       0.0010309       0.0015303
      1.3112832     -0.9111947       0.0012011       0.0017542
      1.3369946     -0.8517847       0.0013031       0.0018523
      1.3627061     -0.7931911       0.0014246       0.0019461
      1.3884175     -0.7356296       0.0015951       0.0020676
      1.4141289     -0.6793631       0.0018426       0.0022408
      1.4398404     -0.6247193       0.0022022       0.0024943
      1.4655518     -0.5721162       0.0027212       0.0028673
      1.4912632     -0.5220959       0.0034635       0.0034145
      1.5169747     -0.4753689       0.0045094       0.0042104
      1.5426861     -0.4328630       0.0059472       0.0053489
      1.5683975     -0.3957603       0.0078414       0.0069260
      1.5941090     -0.3654750       0.0101661       0.0089908
      1.6198204     -0.3435009       0.0127190       0.0114573
      1.6455318     -0.3310731       0.0150990       0.0140281
      1.6712433     -0.3287357       0.0168555       0.0162507
      1.6969547     -0.3360823       0.0177398       0.0177398
      1.7226661     -0.3518842       0.0178124       0.0183767
      1.7483776     -0.3744983       0.0173232       0.0182989
      1.7740890     -0.4022661       0.0165383       0.0177500
      1.7998004     -0.4337415       0.0156512       0.0169541
      1.8255119     -0.4677583       0.0147746       0.0160679
      1.8512233     -0.5034122       0.0139629       0.0151845
      1.8769348     -0.5400115       0.0132365       0.0143517
      1.9026462     -0.5770275       0.0125982       0.0135898
      1.9283576     -0.6140535       0.0120423       0.0129042
      1.9540691     -0.6507720       0.0115603       0.0122925
      1.9797805     -0.6869324       0.0111430       0.0117487
      2.0054919     -0.7223331       0.0107819       0.0112658
      2.0312034     -0.7568102       0.0104692       0.0108368
      2.0569148     -0.7902282       0.0101983       0.0104549
      2.0826262     -0.8224736       0.0099637       0.0101143
      2.1083377     -0.8534502       0.0097606       0.0098098
      2.1340491     -0.8830759       0.0095851       0.0095368
      2.1597605     -0.9112796       0.0094340       0.0092916
      2.1854720     -0.9379999       0.0093046       0.0090707
      2.2111834     -0.9631829       0.0091944       0.0088713
      2.2368948     -0.9867816       0.0091018       0.0086910
      2.2626063     -1.0087547       0.0090250       0.0085278
      2.2883177     -1.0290661       0.0089629       0.0083797
      2.3140291     -1.0476842       0.0089143       0.0082453
      2.3397406     -1.0645818       0.0088785       0.0081232
      2.3654520     -1.0797353       0.0088547       0.0080123
      2.3911635     -1.0931249       0.0088425       0.0079115
      2.4168749     -1.1047342       0.0088414       0.0078201
      2.4425863     -1.1145498       0.0088513       0.0077372
      2.4682978     -1.1225618       0.0088720       0.0076622
      2.4940092     -1.1287632       0.0089035       0.0075946
      2.5197206     -1.1331501       0.0089460       0.0075339
      2.5454321     -1.1357216       0.0089997       0.0074795
 
      0.0000000     -1.1063149       0.0069952       0.0057442
      0.0257114     -1.1071248       0.0070493       0.0057047
      0.0514229     -1.1061114       0.0071137       0.0056700
      0.0771343     -1.1032834       0.0071890       0.0056401
      0.1028457     -1.0986525       0.0072760       0.0056146
      0.1285572     -1.0922339       0.0073756       0.0055933
      0.1542686     -1.0840461       0.0074888       0.0055763
      0.1799800     -1.0741112       0.0076168       0.0055632
      0.2056915     -1.0624552       0.0077613       0.0055541
      0.2314029     -1.0491083       0.0079239       0.0055489
      0.2571143     -1.0341053       0.0081069       0.0055475
      0.2828258     -1.0174860       0.0083128       0.0055499
      0.3085372     -0.9992956       0.0085448       0.0055560
      0.3342487     -0.9795858       0.0088065       0.0055659
      0.3599601     -0.9584150       0.0091024       0.0055794
      0.3856715     -0.9358499       0.0094379       0.0055966
      0.4113830     -0.9119663       0.0098195       0.0056172
      0.4370944     -0.8868511       0.0102553       0.0056411
      0.4628058     -0.8606036       0.0107548       0.0056681
      0.4885173     -0.8333384       0.0113303       0.0056977
      0.5142287     -0.8051878       0.0119963       0.0057294
      0.5399401     -0.7763058       0.0127710       0.0057624
      0.5656516     -0.7468726       0.0136765       0.0057954
      0.5913630     -0.7170994       0.0147391       0.0058267
      0.6170744     -0.6872355       0.0159897       0.0058539
      0.6427859     -0.6575757       0.0174622       0.0058740
      0.6684973     -0.6284693       0.0191884       0.0058825
      0.6942087     -0.6003291       0.0211859       0.0058742
      0.7199202     -0.5736414       0.0234321       0.0058423
      0.7456316     -0.5489741       0.0258119       0.0057793
      0.7713430     -0.5269829       0.0280320       0.0056768
      0.7970545     -0.5084124       0.0295269       0.0055261
      0.8227659     -0.4940866       0.0294827       0.0053185
      0.8484774     -0.4848716       0.0272114       0.0050460
      0.8741888     -0.4815780       0.0228300       0.0047061
      0.8999002     -0.4848042       0.0174576       0.0043104
      0.9256117     -0.4947993       0.0124297       0.0038850
      0.9513231     -0.5114388       0.0084786       0.0034611
      0.9770345     -0.5343055       0.0056863       0.0030640
      1.0027460     -0.5628075       0.0038284       0.0027091
      1.0284574     -0.5962814       0.0026330       0.0024030
      1.0541688     -0.6340652       0.0018799       0.0021456
      1.0798803     -0.6755420       0.0014135       0.0019330
      1.1055917     -0.7201593       0.0011305       0.0017592
      1.1313031     -0.7674351       0.0009640       0.0016174
      1.1570146     -0.8169536       0.0008699       0.0015000
      1.1827260     -0.8683583       0.0008182       0.0013974
      1.2084374     -0.9213431       0.0007821       0.0012915
      1.2341489     -0.9756437       0.0006983       0.0011004
      1.2598603     -1.0210463       0.0013598       0.0020426
      1.2855717     -0.9706293       0.0007194       0.0010682
      1.3112832     -0.9095140       0.0008408       0.0012289
      1.3369946     -0.8488781       0.0009130       0.0012991
      1.3627061     -0.7888712       0.0009991       0.0013664
      1.3884175     -0.7296687       0.0011210       0.0014541
      1.4141289     -0.6714827       0.0013002       0.0015803
      1.4398404     -0.6145780       0.0015650       0.0017675
      1.4655518     -0.5592950       0.0019560       0.0020481
      1.4912632     -0.5060854       0.0025324       0.0024705
      1.5169747     -0.4555637       0.0033788       0.0031075
      1.5426861     -0.4085807       0.0046079       0.0040639
      1.5683975     -0.3663147       0.0063464       0.0054765
      1.5941090     -0.3303485       0.0086724       0.0074795
      1.6198204     -0.3026299       0.0114742       0.0100933
      1.6455318     -0.2851392       0.0142944       0.0130397
      1.6712433     -0.2791900       0.0164235       0.0156842
      1.6969547     -0.2847419       0.0173689       0.0173689
      1.7226661     -0.3003708       0.0171945       0.0178754
      1.7483776     -0.3239217       0.0163219       0.0174557
      1.7740890     -0.3532264       0.0151681       0.0165163
      1.7998004     -0.3864749       0.0139919       0.0153817
      1.8255119     -0.4222872       0.0129137       0.0142421
      1.8512233     -0.4596489       0.0119724       0.0131866
      1.8769348     -0.4978209       0.0111687       0.0122466
      1.9026462     -0.5362606       0.0104889       0.0114251
      1.9283576     -0.5745638       0.0099152       0.0107128
      1.9540691     -0.6124235       0.0094303       0.0100966
      1.9797805     -0.6496019       0.0090194       0.0095627
      2.0054919     -0.6859111       0.0086701       0.0090989
      2.0312034     -0.7211995       0.0083720       0.0086944
      2.0569148     -0.7553431       0.0081171       0.0083401
      2.0826262     -0.7882384       0.0078985       0.0080284
      2.1083377     -0.8197982       0.0077109       0.0077531
      2.1340491     -0.8499477       0.0075500       0.0075089
      2.1597605     -0.8786226       0.0074122       0.0072915
      2.1854720     -0.9057670       0.0072946       0.0070974
      2.2111834     -0.9313320       0.0071948       0.0069234
      2.2368948     -0.9552746       0.0071110       0.0067672
      2.2626063     -0.9775573       0.0070415       0.0066266
      2.2883177     -0.9981471       0.0069851       0.0064997
      2.3140291     -1.0170152       0.0069407       0.0063852
      2.3397406     -1.0341364       0.0069075       0.0062816
      2.3654520     -1.0494895       0.0068849       0.0061879
      2.3911635     -1.0630563       0.0068723       0.0061032
      2.4168749     -1.0748217       0.0068693       0.0060265
      2.4425863     -1.0847738       0.0068758       0.0059574
      2.4682978     -1.0929038       0.0068916       0.0058950
      2.4940092     -1.0992056       0.0069166       0.0058390
      2.5197206     -1.1036761       0.0069511       0.0057888
      2.5454321     -1.1063149       0.0069952       0.0057442
 
      0.0000000     -1.0807109       0.0051082       0.0041487
      0.0257114     -1.0815675       0.0051499       0.0041186
      0.0514229     -1.0805862       0.0051998       0.0040923
      0.0771343     -1.0777760       0.0052585       0.0040697
      0.1028457     -1.0731488       0.0053266       0.0040506
      0.1285572     -1.0667199       0.0054047       0.0040348
      0.1542686     -1.0585076       0.0054939       0.0040223
      0.1799800     -1.0485341       0.0055952       0.0040130
      0.2056915     -1.0368251       0.0057098       0.0040068
      0.2314029     -1.0234107       0.0058395       0.0040037
      0.2571143     -1.0083253       0.0059861       0.0040036
      0.2828258     -0.9916082       0.0061518       0.0040066
      0.3085372     -0.9733043       0.0063394       0.0040125
      0.3342487     -0.9534649       0.0065524       0.0040215
      0.3599601     -0.9321479       0.0067948       0.0040334
      0.3856715     -0.9094197       0.0070716       0.0040483
      0.4113830     -0.8853559       0.0073892       0.0040661
      0.4370944     -0.8600432       0.0077553       0.0040866
      0.4628058     -0.8335812       0.0081796       0.0041098
      0.4885173     -0.8060851       0.0086745       0.0041352
      0.5142287     -0.7776888       0.0092558       0.0041626
      0.5399401     -0.7485488       0.0099435       0.0041911
      0.5656516     -0.7188489       0.0107636       0.0042199
      0.5913630     -0.6888066       0.0117494       0.0042475
      0.6170744     -0.6586799       0.0129438       0.0042719
