# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
    0.362479   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.1161E-02  0.0000E+00  0.0000E+00  0.1161E-02  0.0000E+00  0.0000E+00  0.1161E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.375660   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.1281E-02  0.0000E+00  0.0000E+00  0.1281E-02  0.0000E+00  0.0000E+00  0.1281E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.388841   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.1471E-02  0.0000E+00  0.0000E+00  0.1471E-02  0.0000E+00  0.0000E+00  0.1471E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.402022   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.1735E-02  0.0000E+00  0.0000E+00  0.1735E-02  0.0000E+00  0.0000E+00  0.1735E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.415203   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.2077E-02  0.0000E+00  0.0000E+00  0.2077E-02  0.0000E+00  0.0000E+00  0.2077E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.428384   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.2503E-02  0.0000E+00  0.0000E+00  0.2503E-02  0.0000E+00  0.0000E+00  0.2503E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.441565   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.3019E-02  0.0000E+00  0.0000E+00  0.3019E-02  0.0000E+00  0.0000E+00  0.3019E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.454746   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.3637E-02  0.0000E+00  0.0000E+00  0.3637E-02  0.0000E+00  0.0000E+00  0.3637E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.467927    0.011415    0.000000  0.0000E+00  0.0000E+00  0.4368E-02  0.0000E+00  0.0000E+00  0.4368E-02  0.0000E+00  0.0000E+00  0.4368E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.481108    0.034245    0.000000  0.0000E+00  0.0000E+00  0.5227E-02  0.0000E+00  0.0000E+00  0.5227E-02  0.0000E+00  0.0000E+00  0.5227E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.494289    0.057076    0.000000  0.0000E+00  0.0000E+00  0.6235E-02  0.0000E+00  0.0000E+00  0.6235E-02  0.0000E+00  0.0000E+00  0.6235E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.507470    0.079906    0.000000  0.0000E+00  0.0000E+00  0.7416E-02  0.0000E+00  0.0000E+00  0.7416E-02  0.0000E+00  0.0000E+00  0.7416E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.520651    0.102736    0.000000  0.0000E+00  0.0000E+00  0.8802E-02  0.0000E+00  0.0000E+00  0.8802E-02  0.0000E+00  0.0000E+00  0.8802E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.533833    0.125566    0.000000  0.0000E+00  0.0000E+00  0.1043E-01  0.0000E+00  0.0000E+00  0.1043E-01  0.0000E+00  0.0000E+00  0.1043E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.547014    0.148397    0.000000  0.0000E+00  0.0000E+00  0.1236E-01  0.0000E+00  0.0000E+00  0.1236E-01  0.0000E+00  0.0000E+00  0.1236E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.560195    0.171227    0.000000  0.0000E+00  0.0000E+00  0.1465E-01  0.0000E+00  0.0000E+00  0.1465E-01  0.0000E+00  0.0000E+00  0.1465E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.573376    0.194057    0.000000  0.0000E+00  0.0000E+00  0.1740E-01  0.0000E+00  0.0000E+00  0.1740E-01  0.0000E+00  0.0000E+00  0.1740E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.586557    0.216887    0.000000  0.0000E+00  0.0000E+00  0.2070E-01  0.0000E+00  0.0000E+00  0.2070E-01  0.0000E+00  0.0000E+00  0.2070E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.599738    0.239718    0.000000  0.0000E+00  0.0000E+00  0.2470E-01  0.0000E+00  0.0000E+00  0.2470E-01  0.0000E+00  0.0000E+00  0.2470E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.612919    0.262548    0.000000  0.0000E+00  0.0000E+00  0.2958E-01  0.0000E+00  0.0000E+00  0.2958E-01  0.0000E+00  0.0000E+00  0.2958E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.626100    0.285378    0.000000  0.0000E+00  0.0000E+00  0.3557E-01  0.0000E+00  0.0000E+00  0.3557E-01  0.0000E+00  0.0000E+00  0.3557E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.639281    0.308208    0.000000  0.0000E+00  0.0000E+00  0.4293E-01  0.0000E+00  0.0000E+00  0.4293E-01  0.0000E+00  0.0000E+00  0.4293E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.652462    0.331039    0.000000  0.0000E+00  0.0000E+00  0.5193E-01  0.0000E+00  0.0000E+00  0.5193E-01  0.0000E+00  0.0000E+00  0.5193E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.665643    0.353869    0.000000  0.0000E+00  0.0000E+00  0.6280E-01  0.0000E+00  0.0000E+00  0.6280E-01  0.0000E+00  0.0000E+00  0.6280E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.678824    0.376699    0.000000  0.0000E+00  0.0000E+00  0.7553E-01  0.0000E+00  0.0000E+00  0.7553E-01  0.0000E+00  0.0000E+00  0.7553E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.692005    0.399529    0.000000  0.0000E+00  0.0000E+00  0.8956E-01  0.0000E+00  0.0000E+00  0.8956E-01  0.0000E+00  0.0000E+00  0.8956E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.705186    0.422360    0.000000  0.0000E+00  0.0000E+00  0.1034E+00  0.0000E+00  0.0000E+00  0.1034E+00  0.0000E+00  0.0000E+00  0.1034E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.718367    0.445190    0.000000  0.0000E+00  0.0000E+00  0.1146E+00  0.0000E+00  0.0000E+00  0.1146E+00  0.0000E+00  0.0000E+00  0.1146E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.731548    0.468020    0.000000  0.0000E+00  0.0000E+00  0.1202E+00  0.0000E+00  0.0000E+00  0.1202E+00  0.0000E+00  0.0000E+00  0.1202E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.744729    0.490850    0.000000  0.0000E+00  0.0000E+00  0.1183E+00  0.0000E+00  0.0000E+00  0.1183E+00  0.0000E+00  0.0000E+00  0.1183E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.757910    0.513681    0.000000  0.0000E+00  0.0000E+00  0.1096E+00  0.0000E+00  0.0000E+00  0.1096E+00  0.0000E+00  0.0000E+00  0.1096E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.771091    0.536511    0.000000  0.0000E+00  0.0000E+00  0.9666E-01  0.0000E+00  0.0000E+00  0.9666E-01  0.0000E+00  0.0000E+00  0.9666E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.784272    0.559341    0.000000  0.0000E+00  0.0000E+00  0.8245E-01  0.0000E+00  0.0000E+00  0.8245E-01  0.0000E+00  0.0000E+00  0.8245E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.797454    0.582171    0.000000  0.0000E+00  0.0000E+00  0.6895E-01  0.0000E+00  0.0000E+00  0.6895E-01  0.0000E+00  0.0000E+00  0.6895E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.810635    0.605002    0.000000  0.0000E+00  0.0000E+00  0.5713E-01  0.0000E+00  0.0000E+00  0.5713E-01  0.0000E+00  0.0000E+00  0.5713E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.823816    0.627832    0.000000  0.0000E+00  0.0000E+00  0.4721E-01  0.0000E+00  0.0000E+00  0.4721E-01  0.0000E+00  0.0000E+00  0.4721E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.836997    0.650662    0.000000  0.0000E+00  0.0000E+00  0.3906E-01  0.0000E+00  0.0000E+00  0.3906E-01  0.0000E+00  0.0000E+00  0.3906E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.850178    0.673492    0.000000  0.0000E+00  0.0000E+00  0.3242E-01  0.0000E+00  0.0000E+00  0.3242E-01  0.0000E+00  0.0000E+00  0.3242E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
    0.098858   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.3287E-01  0.0000E+00  0.0000E+00  0.3287E-01  0.0000E+00  0.0000E+00  0.3287E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.112039   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.2759E-01  0.0000E+00  0.0000E+00  0.2759E-01  0.0000E+00  0.0000E+00  0.2759E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.125220   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.2324E-01  0.0000E+00  0.0000E+00  0.2324E-01  0.0000E+00  0.0000E+00  0.2324E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.138401   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.1963E-01  0.0000E+00  0.0000E+00  0.1963E-01  0.0000E+00  0.0000E+00  0.1963E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.151582   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.1663E-01  0.0000E+00  0.0000E+00  0.1663E-01  0.0000E+00  0.0000E+00  0.1663E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.164763   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.1410E-01  0.0000E+00  0.0000E+00  0.1410E-01  0.0000E+00  0.0000E+00  0.1410E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.177944   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.1196E-01  0.0000E+00  0.0000E+00  0.1196E-01  0.0000E+00  0.0000E+00  0.1196E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.191125   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.1015E-01  0.0000E+00  0.0000E+00  0.1015E-01  0.0000E+00  0.0000E+00  0.1015E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.204306   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.8600E-02  0.0000E+00  0.0000E+00  0.8600E-02  0.0000E+00  0.0000E+00  0.8600E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.217487   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.7273E-02  0.0000E+00  0.0000E+00  0.7273E-02  0.0000E+00  0.0000E+00  0.7273E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.230668   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.6136E-02  0.0000E+00  0.0000E+00  0.6136E-02  0.0000E+00  0.0000E+00  0.6136E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.243849   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.5163E-02  0.0000E+00  0.0000E+00  0.5163E-02  0.0000E+00  0.0000E+00  0.5163E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.257030   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.4332E-02  0.0000E+00  0.0000E+00  0.4332E-02  0.0000E+00  0.0000E+00  0.4332E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.270212   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.3627E-02  0.0000E+00  0.0000E+00  0.3627E-02  0.0000E+00  0.0000E+00  0.3627E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.283393   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.3036E-02  0.0000E+00  0.0000E+00  0.3036E-02  0.0000E+00  0.0000E+00  0.3036E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.296574   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.2547E-02  0.0000E+00  0.0000E+00  0.2547E-02  0.0000E+00  0.0000E+00  0.2547E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.309755   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.2153E-02  0.0000E+00  0.0000E+00  0.2153E-02  0.0000E+00  0.0000E+00  0.2153E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.322936   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.1849E-02  0.0000E+00  0.0000E+00  0.1849E-02  0.0000E+00  0.0000E+00  0.1849E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.336117   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.1629E-02  0.0000E+00  0.0000E+00  0.1629E-02  0.0000E+00  0.0000E+00  0.1629E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.349298   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.1490E-02  0.0000E+00  0.0000E+00  0.1490E-02  0.0000E+00  0.0000E+00  0.1490E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.362479   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.1431E-02  0.0000E+00  0.0000E+00  0.1431E-02  0.0000E+00  0.0000E+00  0.1431E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.375660   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.1451E-02  0.0000E+00  0.0000E+00  0.1451E-02  0.0000E+00  0.0000E+00  0.1451E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.388841   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.1550E-02  0.0000E+00  0.0000E+00  0.1550E-02  0.0000E+00  0.0000E+00  0.1550E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.402022   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.1729E-02  0.0000E+00  0.0000E+00  0.1729E-02  0.0000E+00  0.0000E+00  0.1729E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.415203   -0.125566    0.000000  0.0000E+00  0.0000E+00  0.1990E-02  0.0000E+00  0.0000E+00  0.1990E-02  0.0000E+00  0.0000E+00  0.1990E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.428384   -0.102736    0.000000  0.0000E+00  0.0000E+00  0.2339E-02  0.0000E+00  0.0000E+00  0.2339E-02  0.0000E+00  0.0000E+00  0.2339E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.441565   -0.079906    0.000000  0.0000E+00  0.0000E+00  0.2779E-02  0.0000E+00  0.0000E+00  0.2779E-02  0.0000E+00  0.0000E+00  0.2779E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.454746   -0.057076    0.000000  0.0000E+00  0.0000E+00  0.3318E-02  0.0000E+00  0.0000E+00  0.3318E-02  0.0000E+00  0.0000E+00  0.3318E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.467927   -0.034245    0.000000  0.0000E+00  0.0000E+00  0.3965E-02  0.0000E+00  0.0000E+00  0.3965E-02  0.0000E+00  0.0000E+00  0.3965E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.481108   -0.011415    0.000000  0.0000E+00  0.0000E+00  0.4731E-02  0.0000E+00  0.0000E+00  0.4731E-02  0.0000E+00  0.0000E+00  0.4731E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.494289    0.011415    0.000000  0.0000E+00  0.0000E+00  0.5631E-02  0.0000E+00  0.0000E+00  0.5631E-02  0.0000E+00  0.0000E+00  0.5631E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.507470    0.034245    0.000000  0.0000E+00  0.0000E+00  0.6683E-02  0.0000E+00  0.0000E+00  0.6683E-02  0.0000E+00  0.0000E+00  0.6683E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.520651    0.057076    0.000000  0.0000E+00  0.0000E+00  0.7911E-02  0.0000E+00  0.0000E+00  0.7911E-02  0.0000E+00  0.0000E+00  0.7911E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.533833    0.079906    0.000000  0.0000E+00  0.0000E+00  0.9344E-02  0.0000E+00  0.0000E+00  0.9344E-02  0.0000E+00  0.0000E+00  0.9344E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.547014    0.102736    0.000000  0.0000E+00  0.0000E+00  0.1102E-01  0.0000E+00  0.0000E+00  0.1102E-01  0.0000E+00  0.0000E+00  0.1102E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.560195    0.125566    0.000000  0.0000E+00  0.0000E+00  0.1299E-01  0.0000E+00  0.0000E+00  0.1299E-01  0.0000E+00  0.0000E+00  0.1299E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.573376    0.148397    0.000000  0.0000E+00  0.0000E+00  0.1531E-01  0.0000E+00  0.0000E+00  0.1531E-01  0.0000E+00  0.0000E+00  0.1531E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.586557    0.171227    0.000000  0.0000E+00  0.0000E+00  0.1806E-01  0.0000E+00  0.0000E+00  0.1806E-01  0.0000E+00  0.0000E+00  0.1806E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.599738    0.194057    0.000000  0.0000E+00  0.0000E+00  0.2135E-01  0.0000E+00  0.0000E+00  0.2135E-01  0.0000E+00  0.0000E+00  0.2135E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.612919    0.216887    0.000000  0.0000E+00  0.0000E+00  0.2531E-01  0.0000E+00  0.0000E+00  0.2531E-01  0.0000E+00  0.0000E+00  0.2531E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.626100    0.239718    0.000000  0.0000E+00  0.0000E+00  0.3010E-01  0.0000E+00  0.0000E+00  0.3010E-01  0.0000E+00  0.0000E+00  0.3010E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.639281    0.262548    0.000000  0.0000E+00  0.0000E+00  0.3593E-01  0.0000E+00  0.0000E+00  0.3593E-01  0.0000E+00  0.0000E+00  0.3593E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.652462    0.285378    0.000000  0.0000E+00  0.0000E+00  0.4305E-01  0.0000E+00  0.0000E+00  0.4305E-01  0.0000E+00  0.0000E+00  0.4305E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.665643    0.308208    0.000000  0.0000E+00  0.0000E+00  0.5174E-01  0.0000E+00  0.0000E+00  0.5174E-01  0.0000E+00  0.0000E+00  0.5174E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.678824    0.331039    0.000000  0.0000E+00  0.0000E+00  0.6224E-01  0.0000E+00  0.0000E+00  0.6224E-01  0.0000E+00  0.0000E+00  0.6224E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.692005    0.353869    0.000000  0.0000E+00  0.0000E+00  0.7468E-01  0.0000E+00  0.0000E+00  0.7468E-01  0.0000E+00  0.0000E+00  0.7468E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.705186    0.376699    0.000000  0.0000E+00  0.0000E+00  0.8875E-01  0.0000E+00  0.0000E+00  0.8875E-01  0.0000E+00  0.0000E+00  0.8875E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.718367    0.399529    0.000000  0.0000E+00  0.0000E+00  0.1034E+00  0.0000E+00  0.0000E+00  0.1034E+00  0.0000E+00  0.0000E+00  0.1034E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.731548    0.422360    0.000000  0.0000E+00  0.0000E+00  0.1167E+00  0.0000E+00  0.0000E+00  0.1167E+00  0.0000E+00  0.0000E+00  0.1167E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.744729    0.445190    0.000000  0.0000E+00  0.0000E+00  0.1255E+00  0.0000E+00  0.0000E+00  0.1255E+00  0.0000E+00  0.0000E+00  0.1255E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.757910    0.468020    0.000000  0.0000E+00  0.0000E+00  0.1275E+00  0.0000E+00  0.0000E+00  0.1275E+00  0.0000E+00  0.0000E+00  0.1275E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.771091    0.490850    0.000000  0.0000E+00  0.0000E+00  0.1218E+00  0.0000E+00  0.0000E+00  0.1218E+00  0.0000E+00  0.0000E+00  0.1218E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.784272    0.513681    0.000000  0.0000E+00  0.0000E+00  0.1104E+00  0.0000E+00  0.0000E+00  0.1104E+00  0.0000E+00  0.0000E+00  0.1104E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.797454    0.536511    0.000000  0.0000E+00  0.0000E+00  0.9613E-01  0.0000E+00  0.0000E+00  0.9613E-01  0.0000E+00  0.0000E+00  0.9613E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.810635    0.559341    0.000000  0.0000E+00  0.0000E+00  0.8155E-01  0.0000E+00  0.0000E+00  0.8155E-01  0.0000E+00  0.0000E+00  0.8155E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.823816    0.582171    0.000000  0.0000E+00  0.0000E+00  0.6823E-01  0.0000E+00  0.0000E+00  0.6823E-01  0.0000E+00  0.0000E+00  0.6823E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.836997    0.605002    0.000000  0.0000E+00  0.0000E+00  0.5675E-01  0.0000E+00  0.0000E+00  0.5675E-01  0.0000E+00  0.0000E+00  0.5675E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.850178    0.627832    0.000000  0.0000E+00  0.0000E+00  0.4718E-01  0.0000E+00  0.0000E+00  0.4718E-01  0.0000E+00  0.0000E+00  0.4718E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.863359    0.650662    0.000000  0.0000E+00  0.0000E+00  0.3931E-01  0.0000E+00  0.0000E+00  0.3931E-01  0.0000E+00  0.0000E+00  0.3931E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.876540    0.673492    0.000000  0.0000E+00  0.0000E+00  0.3287E-01  0.0000E+00  0.0000E+00  0.3287E-01  0.0000E+00  0.0000E+00  0.3287E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
    0.125220   -0.673492    0.000000  0.0000E+00  0.0000E+00  0.3341E-01  0.0000E+00  0.0000E+00  0.3341E-01  0.0000E+00  0.0000E+00  0.3341E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.138401   -0.650662    0.000000  0.0000E+00  0.0000E+00  0.2828E-01  0.0000E+00  0.0000E+00  0.2828E-01  0.0000E+00  0.0000E+00  0.2828E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.151582   -0.627832    0.000000  0.0000E+00  0.0000E+00  0.2401E-01  0.0000E+00  0.0000E+00  0.2401E-01  0.0000E+00  0.0000E+00  0.2401E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.164763   -0.605002    0.000000  0.0000E+00  0.0000E+00  0.2043E-01  0.0000E+00  0.0000E+00  0.2043E-01  0.0000E+00  0.0000E+00  0.2043E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.177944   -0.582171    0.000000  0.0000E+00  0.0000E+00  0.1741E-01  0.0000E+00  0.0000E+00  0.1741E-01  0.0000E+00  0.0000E+00  0.1741E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.191125   -0.559341    0.000000  0.0000E+00  0.0000E+00  0.1485E-01  0.0000E+00  0.0000E+00  0.1485E-01  0.0000E+00  0.0000E+00  0.1485E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.204306   -0.536511    0.000000  0.0000E+00  0.0000E+00  0.1267E-01  0.0000E+00  0.0000E+00  0.1267E-01  0.0000E+00  0.0000E+00  0.1267E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.217487   -0.513681    0.000000  0.0000E+00  0.0000E+00  0.1080E-01  0.0000E+00  0.0000E+00  0.1080E-01  0.0000E+00  0.0000E+00  0.1080E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.230668   -0.490850    0.000000  0.0000E+00  0.0000E+00  0.9199E-02  0.0000E+00  0.0000E+00  0.9199E-02  0.0000E+00  0.0000E+00  0.9199E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.243849   -0.468020    0.000000  0.0000E+00  0.0000E+00  0.7817E-02  0.0000E+00  0.0000E+00  0.7817E-02  0.0000E+00  0.0000E+00  0.7817E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.257030   -0.445190    0.000000  0.0000E+00  0.0000E+00  0.6628E-02  0.0000E+00  0.0000E+00  0.6628E-02  0.0000E+00  0.0000E+00  0.6628E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.270212   -0.422360    0.000000  0.0000E+00  0.0000E+00  0.5606E-02  0.0000E+00  0.0000E+00  0.5606E-02  0.0000E+00  0.0000E+00  0.5606E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.283393   -0.399529    0.000000  0.0000E+00  0.0000E+00  0.4733E-02  0.0000E+00  0.0000E+00  0.4733E-02  0.0000E+00  0.0000E+00  0.4733E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.296574   -0.376699    0.000000  0.0000E+00  0.0000E+00  0.3994E-02  0.0000E+00  0.0000E+00  0.3994E-02  0.0000E+00  0.0000E+00  0.3994E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.309755   -0.353869    0.000000  0.0000E+00  0.0000E+00  0.3375E-02  0.0000E+00  0.0000E+00  0.3375E-02  0.0000E+00  0.0000E+00  0.3375E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.322936   -0.331039    0.000000  0.0000E+00  0.0000E+00  0.2869E-02  0.0000E+00  0.0000E+00  0.2869E-02  0.0000E+00  0.0000E+00  0.2869E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.336117   -0.308208    0.000000  0.0000E+00  0.0000E+00  0.2468E-02  0.0000E+00  0.0000E+00  0.2468E-02  0.0000E+00  0.0000E+00  0.2468E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.349298   -0.285378    0.000000  0.0000E+00  0.0000E+00  0.2166E-02  0.0000E+00  0.0000E+00  0.2166E-02  0.0000E+00  0.0000E+00  0.2166E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.362479   -0.262548    0.000000  0.0000E+00  0.0000E+00  0.1959E-02  0.0000E+00  0.0000E+00  0.1959E-02  0.0000E+00  0.0000E+00  0.1959E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.375660   -0.239718    0.000000  0.0000E+00  0.0000E+00  0.1845E-02  0.0000E+00  0.0000E+00  0.1845E-02  0.0000E+00  0.0000E+00  0.1845E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.388841   -0.216887    0.000000  0.0000E+00  0.0000E+00  0.1823E-02  0.0000E+00  0.0000E+00  0.1823E-02  0.0000E+00  0.0000E+00  0.1823E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.402022   -0.194057    0.000000  0.0000E+00  0.0000E+00  0.1891E-02  0.0000E+00  0.0000E+00  0.1891E-02  0.0000E+00  0.0000E+00  0.1891E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.415203   -0.171227    0.000000  0.0000E+00  0.0000E+00  0.2051E-02  0.0000E+00  0.0000E+00  0.2051E-02  0.0000E+00  0.0000E+00  0.2051E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.428384   -0.148397    0.000000  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.0000E+00
