# Berry curvature in unit of (Angstrom^2)  
#                                      Sum over 1-NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
    0.366305    0.000000    0.422659 -0.1732E+01  0.0000E+00  0.1448E+01 -0.1732E+01  0.0000E+00  0.1448E+01 -0.1732E+01  0.0000E+00  0.1448E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.479014 -0.1619E+01  0.0000E+00  0.1034E+01 -0.1619E+01  0.0000E+00  0.1034E+01 -0.1619E+01  0.0000E+00  0.1034E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.535368 -0.1267E+01  0.0000E+00  0.5940E+00 -0.1267E+01  0.0000E+00  0.5940E+00 -0.1267E+01  0.0000E+00  0.5940E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.591723 -0.8830E+00  0.0000E+00  0.2798E+00 -0.8830E+00  0.0000E+00  0.2798E+00 -0.8830E+00  0.0000E+00  0.2798E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.648077 -0.5840E+00  0.0000E+00  0.1035E+00 -0.5840E+00  0.0000E+00  0.1035E+00 -0.5840E+00  0.0000E+00  0.1035E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.704432 -0.3829E+00  0.0000E+00  0.1726E-01 -0.3829E+00  0.0000E+00  0.1726E-01 -0.3829E+00  0.0000E+00  0.1726E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.760786 -0.2545E+00  0.0000E+00 -0.2115E-01 -0.2545E+00  0.0000E+00 -0.2115E-01 -0.2545E+00  0.0000E+00 -0.2115E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.817141 -0.1730E+00  0.0000E+00 -0.3640E-01 -0.1730E+00  0.0000E+00 -0.3640E-01 -0.1730E+00  0.0000E+00 -0.3640E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.873496 -0.1205E+00  0.0000E+00 -0.4096E-01 -0.1205E+00  0.0000E+00 -0.4096E-01 -0.1205E+00  0.0000E+00 -0.4096E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.929850 -0.8604E-01  0.0000E+00 -0.4080E-01 -0.8604E-01  0.0000E+00 -0.4080E-01 -0.8604E-01  0.0000E+00 -0.4080E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    0.986205 -0.6276E-01  0.0000E+00 -0.3872E-01 -0.6276E-01  0.0000E+00 -0.3872E-01 -0.6276E-01  0.0000E+00 -0.3872E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.042559 -0.4665E-01  0.0000E+00 -0.3603E-01 -0.4665E-01  0.0000E+00 -0.3603E-01 -0.4665E-01  0.0000E+00 -0.3603E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.098914 -0.3523E-01  0.0000E+00 -0.3330E-01 -0.3523E-01  0.0000E+00 -0.3330E-01 -0.3523E-01  0.0000E+00 -0.3330E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.155268 -0.2693E-01  0.0000E+00 -0.3079E-01 -0.2693E-01  0.0000E+00 -0.3079E-01 -0.2693E-01  0.0000E+00 -0.3079E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.211623 -0.2075E-01  0.0000E+00 -0.2859E-01 -0.2075E-01  0.0000E+00 -0.2859E-01 -0.2075E-01  0.0000E+00 -0.2859E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.267977 -0.1606E-01  0.0000E+00 -0.2672E-01 -0.1606E-01  0.0000E+00 -0.2672E-01 -0.1606E-01  0.0000E+00 -0.2672E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.324332 -0.1240E-01  0.0000E+00 -0.2516E-01 -0.1240E-01  0.0000E+00 -0.2516E-01 -0.1240E-01  0.0000E+00 -0.2516E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.380686 -0.9467E-02  0.0000E+00 -0.2390E-01 -0.9467E-02  0.0000E+00 -0.2390E-01 -0.9467E-02  0.0000E+00 -0.2390E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.437041 -0.7059E-02  0.0000E+00 -0.2290E-01 -0.7059E-02  0.0000E+00 -0.2290E-01 -0.7059E-02  0.0000E+00 -0.2290E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.493396 -0.5015E-02  0.0000E+00 -0.2215E-01 -0.5015E-02  0.0000E+00 -0.2215E-01 -0.5015E-02  0.0000E+00 -0.2215E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.549750 -0.3217E-02  0.0000E+00 -0.2163E-01 -0.3217E-02  0.0000E+00 -0.2163E-01 -0.3217E-02  0.0000E+00 -0.2163E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.606105 -0.1572E-02  0.0000E+00 -0.2132E-01 -0.1572E-02  0.0000E+00 -0.2132E-01 -0.1572E-02  0.0000E+00 -0.2132E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.366305    0.000000    1.662459 -0.1794E-17  0.0000E+00 -0.2122E-01 -0.1794E-17  0.0000E+00 -0.2122E-01 -0.1794E-17  0.0000E+00 -0.2122E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
    0.422659    0.000000   -1.662459  0.1767E-17  0.0000E+00 -0.1499E-01  0.1767E-17  0.0000E+00 -0.1499E-01  0.1767E-17  0.0000E+00 -0.1499E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.606105  0.1548E-02  0.0000E+00 -0.1504E-01  0.1548E-02  0.0000E+00 -0.1504E-01  0.1548E-02  0.0000E+00 -0.1504E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.549750  0.3164E-02  0.0000E+00 -0.1521E-01  0.3164E-02  0.0000E+00 -0.1521E-01  0.3164E-02  0.0000E+00 -0.1521E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.493396  0.4921E-02  0.0000E+00 -0.1550E-01  0.4921E-02  0.0000E+00 -0.1550E-01  0.4921E-02  0.0000E+00 -0.1550E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.437041  0.6904E-02  0.0000E+00 -0.1590E-01  0.6904E-02  0.0000E+00 -0.1590E-01  0.6904E-02  0.0000E+00 -0.1590E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.380686  0.9221E-02  0.0000E+00 -0.1641E-01  0.9221E-02  0.0000E+00 -0.1641E-01  0.9221E-02  0.0000E+00 -0.1641E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.324332  0.1201E-01  0.0000E+00 -0.1704E-01  0.1201E-01  0.0000E+00 -0.1704E-01  0.1201E-01  0.0000E+00 -0.1704E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.267977  0.1545E-01  0.0000E+00 -0.1777E-01  0.1545E-01  0.0000E+00 -0.1777E-01  0.1545E-01  0.0000E+00 -0.1777E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.211623  0.1980E-01  0.0000E+00 -0.1858E-01  0.1980E-01  0.0000E+00 -0.1858E-01  0.1980E-01  0.0000E+00 -0.1858E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.155268  0.2543E-01  0.0000E+00 -0.1941E-01  0.2543E-01  0.0000E+00 -0.1941E-01  0.2543E-01  0.0000E+00 -0.1941E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.098914  0.3286E-01  0.0000E+00 -0.2016E-01  0.3286E-01  0.0000E+00 -0.2016E-01  0.3286E-01  0.0000E+00 -0.2016E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -1.042559  0.4287E-01  0.0000E+00 -0.2063E-01  0.4287E-01  0.0000E+00 -0.2063E-01  0.4287E-01  0.0000E+00 -0.2063E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.986205  0.5662E-01  0.0000E+00 -0.2046E-01  0.5662E-01  0.0000E+00 -0.2046E-01  0.5662E-01  0.0000E+00 -0.2046E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.929850  0.7589E-01  0.0000E+00 -0.1894E-01  0.7589E-01  0.0000E+00 -0.1894E-01  0.7589E-01  0.0000E+00 -0.1894E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.873496  0.1034E+00  0.0000E+00 -0.1479E-01  0.1034E+00  0.0000E+00 -0.1479E-01  0.1034E+00  0.0000E+00 -0.1479E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.817141  0.1435E+00  0.0000E+00 -0.5585E-02  0.1435E+00  0.0000E+00 -0.5585E-02  0.1435E+00  0.0000E+00 -0.5585E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.760786  0.2027E+00  0.0000E+00  0.1317E-01  0.2027E+00  0.0000E+00  0.1317E-01  0.2027E+00  0.0000E+00  0.1317E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.704432  0.2905E+00  0.0000E+00  0.4972E-01  0.2905E+00  0.0000E+00  0.4972E-01  0.2905E+00  0.0000E+00  0.4972E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.648077  0.4197E+00  0.0000E+00  0.1185E+00  0.4197E+00  0.0000E+00  0.1185E+00  0.4197E+00  0.0000E+00  0.1185E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.591723  0.6020E+00  0.0000E+00  0.2416E+00  0.6020E+00  0.0000E+00  0.2416E+00  0.6020E+00  0.0000E+00  0.2416E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.535368  0.8345E+00  0.0000E+00  0.4446E+00  0.8345E+00  0.0000E+00  0.4446E+00  0.8345E+00  0.0000E+00  0.4446E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.479014  0.1075E+01  0.0000E+00  0.7335E+00  0.1075E+01  0.0000E+00  0.7335E+00  0.1075E+01  0.0000E+00  0.7335E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.422659  0.1234E+01  0.0000E+00  0.1058E+01  0.1234E+01  0.0000E+00  0.1058E+01  0.1234E+01  0.0000E+00  0.1058E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.366305  0.1228E+01  0.0000E+00  0.1318E+01  0.1228E+01  0.0000E+00  0.1318E+01  0.1228E+01  0.0000E+00  0.1318E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.309950  0.1065E+01  0.0000E+00  0.1438E+01  0.1065E+01  0.0000E+00  0.1438E+01  0.1065E+01  0.0000E+00  0.1438E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.253595  0.8274E+00  0.0000E+00  0.1434E+01  0.8274E+00  0.0000E+00  0.1434E+01  0.8274E+00  0.0000E+00  0.1434E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.197241  0.5909E+00  0.0000E+00  0.1366E+01  0.5909E+00  0.0000E+00  0.1366E+01  0.5909E+00  0.0000E+00  0.1366E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.140886  0.3872E+00  0.0000E+00  0.1287E+01  0.3872E+00  0.0000E+00  0.1287E+01  0.3872E+00  0.0000E+00  0.1287E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.084532  0.2174E+00  0.0000E+00  0.1225E+01  0.2174E+00  0.0000E+00  0.1225E+01  0.2174E+00  0.0000E+00  0.1225E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000   -0.028177  0.6995E-01  0.0000E+00  0.1193E+01  0.6995E-01  0.0000E+00  0.1193E+01  0.6995E-01  0.0000E+00  0.1193E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.028177 -0.6995E-01  0.0000E+00  0.1193E+01 -0.6995E-01  0.0000E+00  0.1193E+01 -0.6995E-01  0.0000E+00  0.1193E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.084532 -0.2174E+00  0.0000E+00  0.1225E+01 -0.2174E+00  0.0000E+00  0.1225E+01 -0.2174E+00  0.0000E+00  0.1225E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.140886 -0.3872E+00  0.0000E+00  0.1287E+01 -0.3872E+00  0.0000E+00  0.1287E+01 -0.3872E+00  0.0000E+00  0.1287E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.197241 -0.5909E+00  0.0000E+00  0.1366E+01 -0.5909E+00  0.0000E+00  0.1366E+01 -0.5909E+00  0.0000E+00  0.1366E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.253595 -0.8274E+00  0.0000E+00  0.1434E+01 -0.8274E+00  0.0000E+00  0.1434E+01 -0.8274E+00  0.0000E+00  0.1434E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.309950 -0.1065E+01  0.0000E+00  0.1438E+01 -0.1065E+01  0.0000E+00  0.1438E+01 -0.1065E+01  0.0000E+00  0.1438E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.366305 -0.1228E+01  0.0000E+00  0.1318E+01 -0.1228E+01  0.0000E+00  0.1318E+01 -0.1228E+01  0.0000E+00  0.1318E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.422659 -0.1234E+01  0.0000E+00  0.1058E+01 -0.1234E+01  0.0000E+00  0.1058E+01 -0.1234E+01  0.0000E+00  0.1058E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.479014 -0.1075E+01  0.0000E+00  0.7335E+00 -0.1075E+01  0.0000E+00  0.7335E+00 -0.1075E+01  0.0000E+00  0.7335E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.535368 -0.8345E+00  0.0000E+00  0.4446E+00 -0.8345E+00  0.0000E+00  0.4446E+00 -0.8345E+00  0.0000E+00  0.4446E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.591723 -0.6020E+00  0.0000E+00  0.2416E+00 -0.6020E+00  0.0000E+00  0.2416E+00 -0.6020E+00  0.0000E+00  0.2416E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.648077 -0.4197E+00  0.0000E+00  0.1185E+00 -0.4197E+00  0.0000E+00  0.1185E+00 -0.4197E+00  0.0000E+00  0.1185E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.704432 -0.2905E+00  0.0000E+00  0.4972E-01 -0.2905E+00  0.0000E+00  0.4972E-01 -0.2905E+00  0.0000E+00  0.4972E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.760786 -0.2027E+00  0.0000E+00  0.1317E-01 -0.2027E+00  0.0000E+00  0.1317E-01 -0.2027E+00  0.0000E+00  0.1317E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.817141 -0.1435E+00  0.0000E+00 -0.5585E-02 -0.1435E+00  0.0000E+00 -0.5585E-02 -0.1435E+00  0.0000E+00 -0.5585E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.873496 -0.1034E+00  0.0000E+00 -0.1479E-01 -0.1034E+00  0.0000E+00 -0.1479E-01 -0.1034E+00  0.0000E+00 -0.1479E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.929850 -0.7589E-01  0.0000E+00 -0.1894E-01 -0.7589E-01  0.0000E+00 -0.1894E-01 -0.7589E-01  0.0000E+00 -0.1894E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    0.986205 -0.5662E-01  0.0000E+00 -0.2046E-01 -0.5662E-01  0.0000E+00 -0.2046E-01 -0.5662E-01  0.0000E+00 -0.2046E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.042559 -0.4287E-01  0.0000E+00 -0.2063E-01 -0.4287E-01  0.0000E+00 -0.2063E-01 -0.4287E-01  0.0000E+00 -0.2063E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.098914 -0.3286E-01  0.0000E+00 -0.2016E-01 -0.3286E-01  0.0000E+00 -0.2016E-01 -0.3286E-01  0.0000E+00 -0.2016E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.155268 -0.2543E-01  0.0000E+00 -0.1941E-01 -0.2543E-01  0.0000E+00 -0.1941E-01 -0.2543E-01  0.0000E+00 -0.1941E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.211623 -0.1980E-01  0.0000E+00 -0.1858E-01 -0.1980E-01  0.0000E+00 -0.1858E-01 -0.1980E-01  0.0000E+00 -0.1858E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.267977 -0.1545E-01  0.0000E+00 -0.1777E-01 -0.1545E-01  0.0000E+00 -0.1777E-01 -0.1545E-01  0.0000E+00 -0.1777E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.324332 -0.1201E-01  0.0000E+00 -0.1704E-01 -0.1201E-01  0.0000E+00 -0.1704E-01 -0.1201E-01  0.0000E+00 -0.1704E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.380686 -0.9221E-02  0.0000E+00 -0.1641E-01 -0.9221E-02  0.0000E+00 -0.1641E-01 -0.9221E-02  0.0000E+00 -0.1641E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.437041 -0.6904E-02  0.0000E+00 -0.1590E-01 -0.6904E-02  0.0000E+00 -0.1590E-01 -0.6904E-02  0.0000E+00 -0.1590E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.493396 -0.4921E-02  0.0000E+00 -0.1550E-01 -0.4921E-02  0.0000E+00 -0.1550E-01 -0.4921E-02  0.0000E+00 -0.1550E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.549750 -0.3164E-02  0.0000E+00 -0.1521E-01 -0.3164E-02  0.0000E+00 -0.1521E-01 -0.3164E-02  0.0000E+00 -0.1521E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.606105 -0.1548E-02  0.0000E+00 -0.1504E-01 -0.1548E-02  0.0000E+00 -0.1504E-01 -0.1548E-02  0.0000E+00 -0.1504E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.422659    0.000000    1.662459 -0.1767E-17  0.0000E+00 -0.1499E-01 -0.1767E-17  0.0000E+00 -0.1499E-01 -0.1767E-17  0.0000E+00 -0.1499E-01  0.0000E+00  0.0000E+00  0.0000E+00
  
    0.479014    0.000000   -1.662459  0.1693E-17  0.0000E+00 -0.9557E-02  0.1693E-17  0.0000E+00 -0.9557E-02  0.1693E-17  0.0000E+00 -0.9557E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.606105  0.1482E-02  0.0000E+00 -0.9579E-02  0.1482E-02  0.0000E+00 -0.9579E-02  0.1482E-02  0.0000E+00 -0.9579E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.549750  0.3025E-02  0.0000E+00 -0.9641E-02  0.3025E-02  0.0000E+00 -0.9641E-02  0.3025E-02  0.0000E+00 -0.9641E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.493396  0.4695E-02  0.0000E+00 -0.9741E-02  0.4695E-02  0.0000E+00 -0.9741E-02  0.4695E-02  0.0000E+00 -0.9741E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.437041  0.6567E-02  0.0000E+00 -0.9873E-02  0.6567E-02  0.0000E+00 -0.9873E-02  0.6567E-02  0.0000E+00 -0.9873E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.380686  0.8735E-02  0.0000E+00 -0.1003E-01  0.8735E-02  0.0000E+00 -0.1003E-01  0.8735E-02  0.0000E+00 -0.1003E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.324332  0.1132E-01  0.0000E+00 -0.1018E-01  0.1132E-01  0.0000E+00 -0.1018E-01  0.1132E-01  0.0000E+00 -0.1018E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.267977  0.1446E-01  0.0000E+00 -0.1030E-01  0.1446E-01  0.0000E+00 -0.1030E-01  0.1446E-01  0.0000E+00 -0.1030E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.211623  0.1839E-01  0.0000E+00 -0.1035E-01  0.1839E-01  0.0000E+00 -0.1035E-01  0.1839E-01  0.0000E+00 -0.1035E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.155268  0.2340E-01  0.0000E+00 -0.1022E-01  0.2340E-01  0.0000E+00 -0.1022E-01  0.2340E-01  0.0000E+00 -0.1022E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.098914  0.2988E-01  0.0000E+00 -0.9794E-02  0.2988E-01  0.0000E+00 -0.9794E-02  0.2988E-01  0.0000E+00 -0.9794E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -1.042559  0.3844E-01  0.0000E+00 -0.8826E-02  0.3844E-01  0.0000E+00 -0.8826E-02  0.3844E-01  0.0000E+00 -0.8826E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.986205  0.4992E-01  0.0000E+00 -0.6931E-02  0.4992E-01  0.0000E+00 -0.6931E-02  0.4992E-01  0.0000E+00 -0.6931E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.929850  0.6558E-01  0.0000E+00 -0.3454E-02  0.6558E-01  0.0000E+00 -0.3454E-02  0.6558E-01  0.0000E+00 -0.3454E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.873496  0.8725E-01  0.0000E+00  0.2720E-02  0.8725E-01  0.0000E+00  0.2720E-02  0.8725E-01  0.0000E+00  0.2720E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.817141  0.1176E+00  0.0000E+00  0.1349E-01  0.1176E+00  0.0000E+00  0.1349E-01  0.1176E+00  0.0000E+00  0.1349E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.760786  0.1606E+00  0.0000E+00  0.3207E-01  0.1606E+00  0.0000E+00  0.3207E-01  0.1606E+00  0.0000E+00  0.3207E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.704432  0.2214E+00  0.0000E+00  0.6383E-01  0.2214E+00  0.0000E+00  0.6383E-01  0.2214E+00  0.0000E+00  0.6383E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.648077  0.3066E+00  0.0000E+00  0.1174E+00  0.3066E+00  0.0000E+00  0.1174E+00  0.3066E+00  0.0000E+00  0.1174E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.591723  0.4219E+00  0.0000E+00  0.2050E+00  0.4219E+00  0.0000E+00  0.2050E+00  0.4219E+00  0.0000E+00  0.2050E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.535368  0.5668E+00  0.0000E+00  0.3411E+00  0.5668E+00  0.0000E+00  0.3411E+00  0.5668E+00  0.0000E+00  0.3411E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.479014  0.7252E+00  0.0000E+00  0.5334E+00  0.7252E+00  0.0000E+00  0.5334E+00  0.7252E+00  0.0000E+00  0.5334E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.422659  0.8584E+00  0.0000E+00  0.7685E+00  0.8584E+00  0.0000E+00  0.7685E+00  0.8584E+00  0.0000E+00  0.7685E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.366305  0.9166E+00  0.0000E+00  0.1003E+01  0.9166E+00  0.0000E+00  0.1003E+01  0.9166E+00  0.0000E+00  0.1003E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.309950  0.8730E+00  0.0000E+00  0.1181E+01  0.8730E+00  0.0000E+00  0.1181E+01  0.8730E+00  0.0000E+00  0.1181E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.253595  0.7451E+00  0.0000E+00  0.1277E+01  0.7451E+00  0.0000E+00  0.1277E+01  0.7451E+00  0.0000E+00  0.1277E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.197241  0.5753E+00  0.0000E+00  0.1303E+01  0.5753E+00  0.0000E+00  0.1303E+01  0.5753E+00  0.0000E+00  0.1303E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.140886  0.3988E+00  0.0000E+00  0.1290E+01  0.3988E+00  0.0000E+00  0.1290E+01  0.3988E+00  0.0000E+00  0.1290E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.084532  0.2320E+00  0.0000E+00  0.1267E+01  0.2320E+00  0.0000E+00  0.1267E+01  0.2320E+00  0.0000E+00  0.1267E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000   -0.028177  0.7589E-01  0.0000E+00  0.1252E+01  0.7589E-01  0.0000E+00  0.1252E+01  0.7589E-01  0.0000E+00  0.1252E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000    0.028177 -0.7589E-01  0.0000E+00  0.1252E+01 -0.7589E-01  0.0000E+00  0.1252E+01 -0.7589E-01  0.0000E+00  0.1252E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000    0.084532 -0.2320E+00  0.0000E+00  0.1267E+01 -0.2320E+00  0.0000E+00  0.1267E+01 -0.2320E+00  0.0000E+00  0.1267E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000    0.140886 -0.3988E+00  0.0000E+00  0.1290E+01 -0.3988E+00  0.0000E+00  0.1290E+01 -0.3988E+00  0.0000E+00  0.1290E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000    0.197241 -0.5753E+00  0.0000E+00  0.1303E+01 -0.5753E+00  0.0000E+00  0.1303E+01 -0.5753E+00  0.0000E+00  0.1303E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000    0.253595 -0.7451E+00  0.0000E+00  0.1277E+01 -0.7451E+00  0.0000E+00  0.1277E+01 -0.7451E+00  0.0000E+00  0.1277E+01  0.0000E+00  0.0000E+00  0.0000E+00
    0.479014    0.000000    0.309950 -0.8730E+00  0.0000E+00  0.1181E+01 -0.8730E+00  0.0000E+00  0.1181E+01 -0.8730E+00  0.0000E+00  0.1181E+01  0.0000E+00  0.0000E+00  0.0000E+00
